date,comp,place,value,placeID
2021-02-16,E,Torino,1352.8040383186515,0
2021-02-17,E,Torino,1341.7393701117178,0
2021-02-18,E,Torino,1331.8060980726498,0
2021-02-19,E,Torino,1322.7114880514998,0
2021-02-20,E,Torino,1313.941717545311,0
2021-02-21,E,Torino,1305.52265230356,0
2021-02-22,E,Torino,1298.1714280868896,0
2021-02-23,E,Torino,1290.5745301380375,0
2021-02-24,E,Torino,1284.4850821092236,0
2021-02-25,E,Torino,1279.2386278314077,0
2021-02-26,E,Torino,1274.0944971103704,0
2021-02-27,E,Torino,1267.5177781021582,0
2021-02-28,E,Torino,1259.3389117245451,0
2021-03-01,E,Torino,1248.6778600304103,0
2021-03-02,E,Torino,1235.4330615010067,0
2021-03-03,E,Torino,1219.7006144300162,0
2021-03-04,E,Torino,1201.1234076231476,0
2021-03-05,E,Torino,1180.0545473521502,0
2021-03-06,E,Torino,1156.5906442083467,0
2021-03-07,E,Torino,1130.8507567088798,0
2021-03-08,E,Torino,1103.5536339365933,0
2021-03-09,E,Torino,1074.5580055214832,0
2021-03-10,E,Torino,1042.9233866867837,0
2021-03-11,E,Torino,1008.8699769580459,0
2021-03-12,E,Torino,973.1150856465802,0
2021-03-13,E,Torino,935.9375289285781,0
2021-03-14,E,Torino,897.6228752561477,0
2021-03-15,E,Torino,859.041270782546,0
2021-03-16,E,Torino,820.4722362399361,0
2021-03-17,E,Torino,782.1875588398368,0
2021-03-18,E,Torino,744.4366956136288,0
2021-03-19,E,Torino,707.2101944867238,0
2021-03-20,E,Torino,670.6557996445283,0
2021-03-21,E,Torino,634.8074276627245,0
2021-03-22,E,Torino,601.152295658022,0
2021-03-23,E,Torino,567.5960587681876,0
2021-03-24,E,Torino,535.7286157936571,0
2021-03-25,E,Torino,505.56244794869656,0
2021-03-26,E,Torino,476.88021983453683,0
2021-03-27,E,Torino,449.5314231336904,0
2021-03-28,E,Torino,424.28532642137606,0
2021-03-29,E,Torino,400.30890651722837,0
2021-03-30,E,Torino,377.0501247805287,0
2021-03-31,E,Torino,352.3252168439556,0
2021-04-01,E,Torino,329.30769912524886,0
2021-04-02,E,Torino,308.1268870895632,0
2021-04-03,E,Torino,288.6772830962815,0
2021-01-04,P,Torino,1164.623287479782,0
2021-01-05,P,Torino,1175.4767785597637,0
2021-01-06,P,Torino,1228.67982195806,0
2021-01-07,P,Torino,1297.3629940949777,0
2021-01-08,P,Torino,1368.416406143297,0
2021-01-09,P,Torino,1436.7505802074186,0
2021-01-10,P,Torino,1502.664407609314,0
2021-01-11,P,Torino,1564.6844344360854,0
2021-01-12,P,Torino,1617.392001034508,0
2021-01-13,P,Torino,1657.6696339228479,0
2021-01-14,P,Torino,1685.441012223581,0
2021-01-15,P,Torino,1703.5046208924998,0
2021-01-16,P,Torino,1711.673783410339,0
2021-01-17,P,Torino,1707.3966709197737,0
2021-01-18,P,Torino,1690.3421452355915,0
2021-01-19,P,Torino,1661.2658887672133,0
2021-01-20,P,Torino,1621.3923407769137,0
2021-01-21,P,Torino,1572.4805196847763,0
2021-01-22,P,Torino,1516.6090610575468,0
2021-01-23,P,Torino,1455.9005051404667,0
2021-01-24,P,Torino,1392.3467143552073,0
2021-01-25,P,Torino,1327.5670047603928,0
2021-01-26,P,Torino,1263.017275197519,0
2021-01-27,P,Torino,1199.9302366862435,0
2021-01-28,P,Torino,1139.1949083724694,0
2021-01-29,P,Torino,1081.4340711459238,0
2021-01-30,P,Torino,1027.0379911212071,0
2021-01-31,P,Torino,976.3141990061879,0
2021-02-01,P,Torino,929.4222658358349,0
2021-02-02,P,Torino,886.3735596140256,0
2021-02-03,P,Torino,847.1511580635819,0
2021-02-04,P,Torino,811.6918983702068,0
2021-02-05,P,Torino,779.870757158344,0
2021-02-06,P,Torino,751.5479497524237,0
2021-02-07,P,Torino,726.538232716959,0
2021-02-08,P,Torino,704.5172369118318,0
2021-02-09,P,Torino,685.2895550876602,0
2021-02-10,P,Torino,668.4439626726055,0
2021-02-11,P,Torino,653.4508451899632,0
2021-02-12,P,Torino,639.9990609530641,0
2021-02-13,P,Torino,628.0266634776361,0
2021-02-14,P,Torino,617.5284542348261,0
2021-02-15,P,Torino,608.3888770792481,0
2021-02-16,P,Torino,600.5156904322833,0
2021-02-17,P,Torino,593.7500214785721,0
2021-02-18,P,Torino,587.871039185339,0
2021-02-19,P,Torino,582.6937583437808,0
2021-02-20,P,Torino,578.034985535048,0
2021-02-21,P,Torino,573.7478490107807,0
2021-02-22,P,Torino,569.8144297316813,0
2021-02-23,P,Torino,566.151611653776,0
2021-02-24,P,Torino,562.7787882504144,0
2021-02-25,P,Torino,559.7757078987662,0
2021-02-26,P,Torino,557.0694415219369,0
2021-02-27,P,Torino,554.4127539451506,0
2021-02-28,P,Torino,551.5243853131814,0
2021-03-01,P,Torino,548.1369641193196,0
2021-03-02,P,Torino,544.0128129677979,0
2021-03-03,P,Torino,539.0097991643561,0
2021-03-04,P,Torino,533.0148538681756,0
2021-03-05,P,Torino,525.9666936064436,0
